"Query","Match","HMDB","PubChem","ChEBI","KEGG","METLIN","SMILES","Comment"
"ethyl glucuronide","Ethyl glucuronide","HMDB0010325","18392195","87248",NA,NA,"CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O","1"
"ethylmalonate","Ethylmalonic acid","HMDB0000622","11756","741548",NA,"4180","CCC(C(=O)O)C(=O)O","1"
"etiocholanolone glucuronide","Etiocholanolone glucuronide","HMDB0004484","443078","37451","C11136","7064","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O","1"
"eugenol sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"ferulic acid 4-sulfate","Ferulic acid 4-sulfate","HMDB0029200","6305574","133508",NA,NA,"COC1=C(C=CC(=C1)/C=C/C(=O)O)OS(=O)(=O)O","1"
"ferulylglycine (1)","NA","NA","NA","NA","NA","NA","NA","0"
"ferulylglycine (2)","NA","NA","NA","NA","NA","NA","NA","0"
"fexofenadine","Fexofenadine","HMDB0005030","3348","5050","C06999","2766","CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O","1"
"fluconazole","Fluconazole","HMDB0014342","3365","46081",NA,NA,"C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O","1"
"fluoxetine","Fluoxetine","HMDB0014615","3386","5118",NA,NA,"CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F","1"
"fluvoxamine","Fluvoxamine","HMDB0014322","5324346","5138","C07571",NA,"COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F","1"
"fructose","D-Fructose","HMDB0000660","439709","28645","C02336","135","C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)O","1"
"fumarate","Fumaric acid","HMDB0000134","444972","18012","C00122","3242","C(=C/C(=O)O)\C(=O)O","1"
"furaneol sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"furosemide","Furosemide","HMDB0001933","3440","5198","C07017","2981","C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl","1"
"gabapentin","Gabapentin","HMDB0005015","3446","42797",NA,"2989","C1CCC(CC1)(CC(=O)O)CN","1"
"galactonate","Galactonic acid","HMDB0000565","128869","16534","C00880","3336","C([C@H]([C@@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O","1"
"gamma-CEHC","Gamma-CEHC","HMDB0001931","15887183",NA,NA,NA,"CC1=C(C2=C(CCC(O2)(C)CCC(=O)O)C=C1)C","1"
"gamma-CEHC glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"gamma-glutamyl-2-aminobutyrate","NA","NA","NA","NA","NA","NA","NA","0"
"gamma-glutamyl-alpha-lysine","NA","NA","NA","NA","NA","NA","NA","0"
"gamma-glutamyl-epsilon-lysine","NA","NA","NA","NA","NA","NA","NA","0"
"gamma-glutamylalanine","gamma-Glutamylalanine","HMDB0006248","440103","50619","C03740",NA,"C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylglutamate","gamma-Glutamylglutamic acid","HMDB0011737","92865",NA,"C05282",NA,"C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N","1"
"gamma-glutamylglutamine","N2-gamma-Glutamylglutamine","HMDB0011738","150914","73707","C05283",NA,"C(CC(=O)N[C@@H](CCC(=O)N)C(=O)O)[C@@H](C(=O)O)N","1"
"gamma-glutamylglycine","gamma-Glutamylglycine","HMDB0011667","165527","73845",NA,NA,"C(CC(=O)NCC(=O)O)[C@@H](C(=O)O)N","1"
"gamma-glutamylhistidine","gamma-Glutamylhistidine","HMDB0029151","7017195","133032",NA,NA,"C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylisoleucine","gamma-Glutamylisoleucine","HMDB0011170","22885096","68434",NA,NA,"CC[C@H](C)[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylleucine","gamma-Glutamylleucine","HMDB0011171","4524287","68433",NA,NA,"CC(C)C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylmethionine","gamma-Glutamylmethionine","HMDB0034367","7009567","82965",NA,NA,"CSCC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylphenylalanine","gamma-Glutamylphenylalanine","HMDB0000594","111299","89582",NA,"5573","C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamylserine","gamma-Glutamylserine","HMDB0029158","22844748",NA,NA,NA,"C(CC(=O)N[C@@H](CO)C(=O)O)[C@@H](C(=O)O)N","1"
"gamma-glutamylthreonine","gamma-Glutamylthreonine","HMDB0029159","53861142","133747",NA,NA,"C[C@H]([C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O","1"
"gamma-glutamyltryptophan","gamma-Glutamyltryptophan","HMDB0029160","3989307","133028",NA,NA,"C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-glutamyltyrosine","gamma-Glutamyltyrosine","HMDB0011741","94340","82969",NA,NA,"C1=CC(=CC=C1C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O","1"
"gamma-glutamylvaline","gamma-Glutamylvaline","HMDB0011172","7015683","68848",NA,NA,"CC(C)[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"gamma-tocopherol/beta-tocopherol","NA","NA","NA","NA","NA","NA","NA","0"
"gemfibrozil","Gemfibrozil","HMDB0015371","3463","5296","C07020",NA,"CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O","1"
"gentisate","Gentisic acid","HMDB0000152","3469","17189","C00628","618","C1=CC(=C(C=C1O)C(=O)O)O","1"
"gluconate","Gluconic acid","HMDB0000625","10690","33198","C00257","345","C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O","1"
"glucose","D-Glucose","HMDB0000122","5793","4167","C00031","133","C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O","1"
"glucuronate","D-Glucuronic acid","HMDB0000127","94715","42717","C00191","161","[C@@H]1([C@@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)O)O)O","1"
"glutamate","L-Glutamic acid","HMDB0000148","33032","16015","C00025","5174","C(CC(=O)O)[C@@H](C(=O)O)N","1"
"glutamate, gamma-methyl ester","NA","NA","NA","NA","NA","NA","NA","0"
"glutamine","L-Glutamine","HMDB0000641","5961","18050","C00064","5614","C(CC(=O)N)[C@@H](C(=O)O)N","1"
"glutaminylleucine","Glutaminylleucine","HMDB0028801","44232492",NA,NA,NA,"CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)N)N","1"
"glutarate (pentanedioate)","NA","NA","NA","NA","NA","NA","NA","0"
"glutarylcarnitine (C5-DC)","NA","NA","NA","NA","NA","NA","NA","0"
"glycerate","Glyceric acid","HMDB0000139","439194","32398","C00258","280","C([C@H](C(=O)O)O)O","1"
"glycerol","Glycerol","HMDB0000131","753","17522","C00116","105","C(C(CO)O)O","1"
"glycerol 3-phosphate","Glycerol 3-phosphate","HMDB0000126","439162","15978","C00093","5161","C([C@H](COP(=O)(O)O)O)O","1"
"glycerophosphoethanolamine","Glycerylphosphorylethanolamine","HMDB0000114","22833510",NA,"C01233","5151","C(CO)N(CC(CO)O)P(=O)(O)O","1"
"glycerophosphoinositol","NA","NA","NA","NA","NA","NA","NA","0"
"glycerophosphorylcholine (GPC)","NA","NA","NA","NA","NA","NA","NA","0"
"glycerophosphoserine","NA","NA","NA","NA","NA","NA","NA","0"
"glycine","Glycine","HMDB0000123","750","15428","C00037","20","C(C(=O)O)N","1"
"glycochenodeoxycholate","Chenodeoxycholic acid glycine conjugate","HMDB0000637","22833540",NA,"C05466","5610","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1(CCC3C2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"glycochenodeoxycholate glucuronide (1)","NA","NA","NA","NA","NA","NA","NA","0"
"glycochenodeoxycholate sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"glycocholate","Glycocholic acid","HMDB0000138","23617285","29746","C01921","5169","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)O)C","1"
"glycocholate glucuronide (1)","NA","NA","NA","NA","NA","NA","NA","0"
"glycocholenate sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"glycodeoxycholate","Deoxycholic acid glycine conjugate","HMDB0000631","3035026","27471","C05464 ","5604","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"glycodeoxycholate sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"glycohyocholate","NA","NA","NA","NA","NA","NA","NA","0"
"glycolithocholate","Lithocholic acid glycine conjugate","HMDB0000698","115245","37998","C15557","5666","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C","1"
"glycolithocholate sulfate","Sulfolithocholylglycine","HMDB0002639","53477756",NA,"C11301","6725","C[C@H](CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C","1"
"glycosyl ceramide (d18:1/20:0, d16:1/22:0)","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl ceramide (d18:2/24:1, d18:1/24:2)","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl-N-stearoyl-sphingosine (d18:1/18:0)","NA","NA","NA","NA","NA","NA","NA","0"
"glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)","NA","NA","NA","NA","NA","NA","NA","0"
"glycoursodeoxycholate","Glycoursodeoxycholic acid","HMDB0000708","12310288","542261",NA,"5676","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"glycylvaline","Glycyl-Valine","HMDB0028854","97417",NA,NA,NA,"CC(C)C(NC(=O)CN)C(O)=O","1"
"guaifenesin","Guaifenesin","HMDB0004998","3516","200157",NA,"4057","COC1=CC=CC=C1OCC(CO)O","1"
"guanidinoacetate","Guanidoacetic acid","HMDB0000128","763","16344","C00581","5163","C(C(=O)O)N=C(N)N","1"
"guanidinosuccinate","Guanidinosuccinic acid","HMDB0003157","439918","17072","C03139","10","C([C@@H](C(=O)O)N=C(N)N)C(=O)O","1"
"guanine","Guanine","HMDB0000132","764","16235","C00242","315","C1=NC2=C(N1)C(=O)N=C(N2)N","1"
"guanosine","Guanosine","HMDB0000133","6802","16750","C00387","87","C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N","1"
"gulonate","Gulonic acid","HMDB0003290","152304","16154","C00800","344","C([C@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O","1"
"heme","Heme","HMDB0003178","26945","17627","C00032","3680","CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C=C)C(C)=C6C=C7C(C=C)=C(C)C8=[N+]7[Fe@]4(N2C1=C8)N56)C(C)=C3CCC(O)=O","1"
"HEPES","Gibberellin A67","HMDB0035049","14160515",NA,NA,NA,"CC12CCCC3(OC1=O)C1CCC4(O)CC1(C(O)C4=C)C(C23)C(O)=O","1"
"heptanoate (7:0)","NA","NA","NA","NA","NA","NA","NA","0"
"hexadecadienoate (16:2n6)","NA","NA","NA","NA","NA","NA","NA","0"
"hexadecanedioate","Hexadecanedioic acid","HMDB0000672","10459","73722","C19615","5642","C(CCCCCCCC(=O)O)CCCCCCC(=O)O","1"
"hexanoylcarnitine (C6)","NA","NA","NA","NA","NA","NA","NA","0"
"hexanoylglutamine","NA","NA","NA","NA","NA","NA","NA","0"
"hexanoylglycine","Hexanoylglycine","HMDB0000701","99463","64390",NA,"5669","CCCCCC(=O)NCC(=O)O","1"
"hippurate","Hippuric acid","HMDB0000714","464","18089","C01586","1301","C1=CC=C(C=C1)C(=O)NCC(=O)O","1"
"histidine","L-Histidine","HMDB0000177","6274","15971","C00135","21","C1=C(NC=N1)C[C@@H](C(=O)O)N","1"
"histidylalanine","Histidinyl-Alanine","HMDB0028878","351667",NA,NA,NA,"CC(NC(=O)C(N)CC1=CN=CN1)C(O)=O","1"
"homoarginine","Homo-L-arginine","HMDB0000670","9085","27747","C01924","5640","C(CCN=C(N)N)C[C@@H](C(=O)O)N","1"
"homocitrulline","Homocitrulline","HMDB0000679","65072","17443","C02427","46","C(CCNC(=O)N)C[C@@H](C(=O)O)N","1"
"homostachydrine","Proline betaine","HMDB0004827","7016563","35280","C10172","7089","C[N+]1(CCC[C@H]1C(=O)[O-])C","1"
"homovanillate (HVA)","NA","NA","NA","NA","NA","NA","NA","0"
"homoveratric acid","Homoveratric acid","HMDB0000434","7139",NA,NA,"5423","COC1=C(C=C(C=C1)CC(=O)O)OC","1"
"hydantoin-5-propionic acid","Hydantoin-5-propionic acid","HMDB0001212","782",NA,"C05565","6084","C(CC(=O)O)C1C(=O)NC(=O)N1","1"
"hydrochlorothiazide","Hydrochlorothiazide","HMDB0001928","3639","102045","C07041","3169","C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl","1"
"hydroquinone sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"hydroxybupropion","Hydroxybupropion","HMDB0012235","446",NA,NA,NA,"CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)CO","1"
"hydroxycotinine","Hydroxycotinine","HMDB0001390","107963",NA,NA,"6210","CN1[C@@H](CC(C1=O)O)C2=CN=CC=C2","1"
"hydroxypioglitazone (M-IV)","NA","NA","NA","NA","NA","NA","NA","0"
"hypotaurine","Hypotaurine","HMDB0000965","107812","16668","C00519","281","C(CS(=O)O)N","1"
"hypoxanthine","Hypoxanthine","HMDB0000157","790","17368","C00262","83","C1=NC2=C(N1)C(=O)N=CN2","1"
"I-urobilinogen","Mesobilirubinogen","HMDB0001898","26818","29026","C05790",NA,"CCC1=C(C(=O)NC1CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C","1"
"ibuprofen","Ibuprofen","HMDB0001925","3672","5855","C01588","572","CC(C)CC1=CC=C(C=C1)C(C)C(=O)O","1"
"ibuprofen acyl glucuronide","1-(alpha-Methyl-4-(2-methylpropyl)benzeneacetate)-beta-D-Glucopyranuronic acid","HMDB0010343","163959",NA,"C03033 ",NA,"CC(C)CC1=CC=C(C=C1)C(C)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O","1"
"imidazole lactate","Imidazole lactate","METPA0616",NA,NA,"C05568",NA,NA,"1"
"imidazole propionate","Imidazolepropionic acid","HMDB0002271","70630","232595","C20522","6585","C1=C(NC=N1)CCC(=O)O","1"
"indole-3-carboxylic acid","Indole-3-carboxylic acid","HMDB0003320","69867","24809","C19837","3795","C1=CC=C2C(=C1)C(=CN2)C(=O)O","1"
"indoleacetate","Indoleacetic acid","HMDB0000197","802","16411","C00954","5211","C1=CC=C2C(=C1)C(=CN2)CC(=O)O","1"
"indoleacetylglutamine","NA","NA","NA","NA","NA","NA","NA","0"
"indolebutyrate","3-Indolebutyric acid","HMDB0002096","8617","33070","C11284","6485","C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O","1"
"indolelactate","Indolelactic acid","HMDB0000671","92904","24813","C02043","5641","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O","1"
"indolepropionate","Indole-3-propionic acid","HMDB0002302","3744","43580",NA,"6602","C1=CC=C2C(=C1)C(=CN2)CCC(=O)O","1"
"indolepropionylglycine","NA","NA","NA","NA","NA","NA","NA","0"
"indolin-2-one","Indolin-2-one","HMDB0061918","321710","31697","C12312",NA,"OC1=NC2=CC=CC=C2C1","1"
"inosine","Inosine","HMDB0000195","6021","17596","C00294","84","C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","1"
"Isobar: fructose 6-phosphate, fructose 1-phosphate, mannose 1-phosphate, mannose 6-phosphate, glucose 6-phosphate","NA","NA","NA","NA","NA","NA","NA","0"
"isobutyrylcarnitine (C4)","NA","NA","NA","NA","NA","NA","NA","0"
"isobutyrylglycine","Isobutyrylglycine","HMDB0000730","10855600","70979",NA,"5698","CC(C)C(=O)NCC(=O)O","1"
"isocitrate","Isocitric acid","HMDB0000193","1198","30887","C00311","3328","C(C(C(C(=O)O)O)C(=O)O)C(=O)O","1"
"isoeugenol sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"isoleucine","L-Isoleucine","HMDB0000172","6306","17191","C00407","5193","CC[C@H](C)[C@@H](C(=O)O)N","1"
"isoleucylglycine","Isoleucyl-Glycine","HMDB0028907","6992869",NA,NA,NA,"CCC(C)C(N)C(=O)NCC(O)=O","1"
"isoursodeoxycholate","Isoursodeoxycholic acid","HMDB0000686","127601","43419","C17662","5655","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)C","1"
"isovalerate","Isovaleric acid","HMDB0000718","10430","28484","C08262","109","CC(C)CC(=O)O","1"
"isovalerylcarnitine (C5)","NA","NA","NA","NA","NA","NA","NA","0"
"isovalerylglycine","Isovalerylglycine","HMDB0000678","546304","70984",NA,"5647","CC(C)CC(=O)NCC(=O)O","1"
"ketopioglitazone","NA","NA","NA","NA","NA","NA","NA","0"
"kynurenate","Kynurenic acid","HMDB0000715","3845","18344","C01717","5683","C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O","1"
"kynurenine","L-Kynurenine","HMDB0000684","161166","16946","C00328","72","C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N","1"
"L-methyldopa","NA","NA","NA","NA","NA","NA","NA","0"
"L-urobilin","L-Urobilin","HMDB0004159","5280818",NA,"C05793","7022","CCC1C(C(=O)NC1CC2=N/C(=C/C3=C(C(=C(N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)/C(=C2C)CCC(=O)O)C","1"
"lactate","L-Lactic acid","HMDB0000190","61503","422","C00256","5205","C[C@@H](C(=O)O)O","1"
"lactosyl-N-behenoyl-sphingosine (d18:1/22:0)","NA","NA","NA","NA","NA","NA","NA","0"
"lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)","NA","NA","NA","NA","NA","NA","NA","0"
"lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","NA","NA","NA","NA","NA","NA","NA","0"
"lanthionine","NA","NA","NA","NA","NA","NA","NA","0"
"laurate (12:0)","NA","NA","NA","NA","NA","NA","NA","0"
"laurylcarnitine (C12)","NA","NA","NA","NA","NA","NA","NA","0"
"leucine","L-Leucine","HMDB0000687","6106","15603","C00123","24","CC(C)C[C@@H](C(=O)O)N","1"
"leucylalanine","Leucyl-Alanine","HMDB0028922","81721",NA,NA,NA,"CC(C)CC(N)C(=O)NC(C)C(O)=O","1"
"leucylglutamine","Leucyl-Glutamine","HMDB0028927","4305457",NA,NA,NA,"CC(C)CC(N)C(=O)NC(CCC(N)=O)C(O)=O","1"
"leucylglycine","Glycylleucine","HMDB0000759","92843","185298","C02155","5727","CC(C)C[C@@H](C(=O)O)NC(=O)CN","1"
"lidocaine","Lidocaine","HMDB0014426","3676","6456","C07073",NA,"CCN(CC)CC(=O)NC1=C(C=CC=C1C)C","1"
"lignoceroyl sphingomyelin (d18:1/24:0)","NA","NA","NA","NA","NA","NA","NA","0"
"lignoceroylcarnitine (C24)","NA","NA","NA","NA","NA","NA","NA","0"
"linoleate (18:2n6)","NA","NA","NA","NA","NA","NA","NA","0"
"linolenate [alpha or gamma; (18:3n3 or 6)","NA","NA","NA","NA","NA","NA","NA","0"
"linolenoylcarnitine (C18:3)","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoyl ethanolamide","Linoleoyl ethanolamide","HMDB0012252","5283446","64032",NA,NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCO","1"
"linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoylcarnitine (C18:2)","NA","NA","NA","NA","NA","NA","NA","0"
"linoleoylcholine","NA","NA","NA","NA","NA","NA","NA","0"
"lisinopril","Lisinopril","HMDB0001938","5362119","43755","D00362","1009","C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O","1"
"loratadine","Loratadine","HMDB0005000","3957","210803","C06818","1021","CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1","1"
"lysine","L-Lysine","HMDB0000182","5962","18019","C00047","5200","C(CCN)C[C@@H](C(=O)O)N","1"
"malate","L-Malic acid","HMDB0000156","222656","30797","C00149",NA,"C([C@@H](C(=O)O)O)C(=O)O","1"
"maleate","Maleic acid","HMDB0000176","444972","18300","C00122","4198","C(=C\C(=O)O)\C(=O)O","1"
"malonylcarnitine","Malonylcarnitine","HMDB0002095","22833583","86047",NA,"6484","C[N+](C)(C)C[C@H](CC(=O)[O-])OC(=O)CC(=O)O","1"
"maltose","D-Maltose","HMDB0000163","10991489","47937","C00208","413","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O","1"
"mannitol/sorbitol","NA","NA","NA","NA","NA","NA","NA","0"
"mannose","D-Mannose","HMDB0000169","18950","4208","C00159",NA,"C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O","1"
"margarate (17:0)","NA","NA","NA","NA","NA","NA","NA","0"
"margaroylcarnitine","NA","NA","NA","NA","NA","NA","NA","0"
"meprobamate","Meprobamate","HMDB0014515","4064","199389",NA,NA,"CCCC(C)(COC(=O)N)COC(=O)N","1"
"metformin","1,1-Dimethylbiguanide","HMDB0001921","4091","6801","C07151","6390","CN(C)C(=N)N=C(N)N","1"
"methionine","L-Methionine","HMDB0000696","6137","16643","C00073","5664","CSCC[C@@H](C(=O)O)N","1"
"methionine sulfone","NA","NA","NA","NA","NA","NA","NA","0"
"methionine sulfoxide","Methionine sulfoxide","HMDB0002005","847","49033","C02989","6428","CS(=O)CCC(C(=O)O)N","1"
"methyl glucopyranoside (alpha + beta)","NA","NA","NA","NA","NA","NA","NA","0"
"methyl indole-3-acetate","Indole-3-methyl acetate","HMDB0029738","74706","72782",NA,NA,"COC(=O)CC1=CNC2=CC=CC=C21","1"
"methyl-4-hydroxybenzoate sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"methylmalonate (MMA)","NA","NA","NA","NA","NA","NA","NA","0"
"methylsuccinate","Methylsuccinic acid","HMDB0001844","10349","29003","C08645","6344","CC(CC(=O)O)C(=O)O","1"
"methylsuccinoylcarnitine (1)","NA","NA","NA","NA","NA","NA","NA","0"
"metoclopramide","Metoclopramide","HMDB0015363","4168","107736","C07868",NA,"CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl","1"
"metoprolol","Metoprolol","HMDB0001932","4171","6904","C07202","1250","CC(C)NCC(COC1=CC=C(C=C1)CCOC)O","1"
"metoprolol acid metabolite","NA","NA","NA","NA","NA","NA","NA","0"
"metronidazole","Metronidazole","HMDB0015052","4173","6909","C07203",NA,"CC1=NC=C(N1CCO)[N+](=O)[O-]","1"
"myo-inositol","myo-Inositol","HMDB0000211",NA,"17268","C00137","5221","O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O","1"
"myristate (14:0)","NA","NA","NA","NA","NA","NA","NA","0"
"myristoleate (14:1n5)","NA","NA","NA","NA","NA","NA","NA","0"
"myristoleoylcarnitine (C14:1)","NA","NA","NA","NA","NA","NA","NA","0"
"myristoyl dihydrosphingomyelin (d18:0/14:0)","NA","NA","NA","NA","NA","NA","NA","0"
"myristoylcarnitine (C14)","NA","NA","NA","NA","NA","NA","NA","0"
"N,O-didesmethylvenlafaxine glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"N-(2-furoyl)glycine","2-Furoylglycine","HMDB0000439","21863","613373",NA,"5428","C1=COC(=C1)C(=O)NCC(=O)O","1"
"N-acetyl-1-methylhistidine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetyl-3-methylhistidine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetyl-aspartyl-glutamate (NAAG)","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetyl-beta-alanine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetyl-cadaverine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylalanine","N-Acetyl-L-alanine","HMDB0000766","88064","40992",NA,"5733","C[C@@H](C(=O)O)NC(=O)C","1"
"N-acetylalliin","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylarginine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylasparagine","N-Acetylasparagine","HMDB0006028","99715",NA,NA,NA,"CC(=O)N[C@@H](CC(=O)N)C(=O)O","1"
"N-acetylaspartate (NAA)","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylcarnosine","Acetylcarnosine","HMDB0012881","9903482",NA,NA,NA,"CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(=O)O","1"
"N-acetylcitrulline","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylglucosamine/N-acetylgalactosamine","NA","NA","NA","NA","NA","NA","NA","0"
"N-acetylglutamate","N-Acetylglutamic acid","HMDB0001138","185","12575","C00624","6031","CC(=O)NC(CCC(=O)O)C(=O)O","1"
"N-acetylglutamine","N-Acetylglutamine","HMDB0006029","25561","73685",NA,NA,"CC(=O)NC(CCC(=O)N)C(=O)O","1"
"N-acetylglycine","Acetylglycine","HMDB0000532","10972","40410",NA,"5517","CC(=O)NCC(=O)O","1"
"N-acetylhistamine","N-Acetylhistamine","HMDB0013253","69602","28483","C05135",NA,"CC(=O)NCCC1=CN=CN1","1"
"N-acetylhistidine","N-Acetylhistidine","HMDB0032055","273260","16437","C02997",NA,"CC(=O)NC(CC1=CN=CN1)C(=O)O","1"
